52;1;Wed Jul 18 01:26:36 2018;332;01:26;52263;TRUE;2018-07-18T04:26:33Z;-23.6278815;-46.606098
53;1;Wed Jul 18 01:27:07 2018;332;01:27;52263;TRUE;2018-07-18T04:26:33Z;-23.6278815;-46.606098
54;1;Wed Jul 18 01:27:36 2018;332;01:27;52263;TRUE;2018-07-18T04:27:18Z;-23.6278815;-46.606098
55;1;Wed Jul 18 01:28:06 2018;332;01:28;52263;TRUE;2018-07-18T04:28:03Z;-23.6278815;-46.606098
56;1;Wed Jul 18 01:28:37 2018;332;01:28;52263;TRUE;2018-07-18T04:28:03Z;-23.6278815;-46.606098
57;1;Wed Jul 18 01:29:06 2018;332;01:29;52263;TRUE;2018-07-18T04:28:48Z;-23.6278815;-46.606098
58;1;Wed Jul 18 01:29:37 2018;332;01:29;52263;TRUE;2018-07-18T04:29:33Z;-23.6278815;-46.606098
59;1;Wed Jul 18 01:30:06 2018;332;01:30;52263;TRUE;2018-07-18T04:29:33Z;-23.6278815;-46.606098
60;1;Wed Jul 18 01:30:37 2018;332;01:30;52263;TRUE;2018-07-18T04:30:18Z;-23.6278815;-46.606098
61;1;Wed Jul 18 01:31:07 2018;332;01:31;52263;TRUE;2018-07-18T04:31:03Z;-23.6278815;-46.606098
62;1;Wed Jul 18 01:31:36 2018;332;01:31;52263;TRUE;2018-07-18T04:31:03Z;-23.6278815;-46.606098
63;1;Wed Jul 18 01:32:06 2018;332;01:32;52263;TRUE;2018-07-18T04:31:48Z;-23.6278815;-46.606098
64;1;Wed Jul 18 01:32:37 2018;332;01:32;52263;TRUE;2018-07-18T04:31:48Z;-23.6278815;-46.606098
65;1;Wed Jul 18 01:33:06 2018;332;01:33;52263;TRUE;2018-07-18T04:32:33Z;-23.6278815;-46.606098
66;1;Wed Jul 18 01:33:36 2018;332;01:33;52263;TRUE;2018-07-18T04:32:33Z;-23.6278815;-46.606098
67;1;Wed Jul 18 01:34:06 2018;332;01:34;52263;TRUE;2018-07-18T04:32:33Z;-23.6278815;-46.606098
68;1;Wed Jul 18 01:34:36 2018;332;01:34;52263;TRUE;2018-07-18T04:34:03Z;-23.6278815;-46.606098
69;1;Wed Jul 18 01:35:06 2018;332;01:35;52263;TRUE;2018-07-18T04:34:48Z;-23.6278815;-46.606098
70;1;Wed Jul 18 01:35:37 2018;332;01:35;52263;TRUE;2018-07-18T04:35:33Z;-23.6278815;-46.606098
71;1;Wed Jul 18 01:36:06 2018;332;01:36;52263;TRUE;2018-07-18T04:35:33Z;-23.6278815;-46.606098
72;1;Wed Jul 18 01:36:36 2018;332;01:36;52263;TRUE;2018-07-18T04:36:18Z;-23.6278815;-46.606098
73;1;Wed Jul 18 01:37:07 2018;332;01:37;52263;TRUE;2018-07-18T04:37:03Z;-23.6278815;-46.606098
74;1;Wed Jul 18 01:37:36 2018;332;01:37;52263;TRUE;2018-07-18T04:37:03Z;-23.6278815;-46.606098
75;1;Wed Jul 18 01:38:06 2018;332;01:38;52263;TRUE;2018-07-18T04:37:48Z;-23.6278815;-46.606098
